userid	timestamp	arm_pool
1745	1275343200000	[17716, 6210, 467, 9870, 16883, 9455, 13847, 3027, 13739, 3275, 13744, 5852, 17380, 17525, 10175, 10031, 15532, 10092, 18186, 8438, 7388, 15548, 15657, 3520, 5154]
325	1225494000000	[424, 7122, 2015, 12706, 3988, 6312, 11201, 2599, 3761, 10596, 16660, 570, 17044, 15189, 16124, 17084, 5268, 523, 1680, 17055, 5263, 7527, 6387, 10065, 15132]
1339	1251756000000	[355, 16995, 8133, 6097, 15425, 15269, 7445, 10809, 7342, 14271, 7822, 17825, 7450, 113, 11115, 6257, 6060, 432, 8467, 5455, 1894, 3245, 15963, 942, 4879]
1745	1272664800000	[5083, 4869, 17613, 18685, 17142, 12817, 14215, 15229, 3603, 1274, 6648, 5347, 10642, 16566, 15087, 6568, 7860, 14271, 7057, 3493, 17057, 1911, 14938, 4055, 6259]
1140	1249077600000	[1422, 10715, 7700, 236, 1384, 15101, 340, 12111, 16652, 8358, 14947, 10598, 3455, 4313, 3218, 2955, 17191, 8163, 14306, 976, 957, 9747, 17114, 4004, 7054]
703	1288566000000	[2467, 5662, 10717, 2326, 14368, 16578, 2269, 14210, 5127, 4868, 6915, 17913, 12946, 1058, 13353, 9959, 4905, 17780, 348, 18209, 16486, 4259, 17635, 14780, 8592]
923	1277935200000	[4351, 17933, 12362, 11791, 14926, 12260, 13052, 810, 7275, 569, 70, 8378, 671, 9654, 6765, 16136, 9294, 2917, 6591, 205, 11174, 10901, 12118, 1999, 8329]
923	1304700074616	[2456, 16503, 5229, 12064, 4894, 316, 13536, 18256, 4083, 12987, 11183, 15873, 3889, 11891, 8760, 2184, 14502, 14349, 9333, 15616, 5509, 13817, 15229, 4972, 2679]
945	1207000800000	[867, 18399, 15260, 4763, 18249, 3981, 192, 4385, 9701, 608, 3603, 10026, 16639, 9562, 6152, 18034, 13553, 14873, 711, 1257, 16253, 9001, 2730, 552, 4813]
1612	1177970400000	[198, 4676, 9133, 10784, 11193, 12154, 3219, 5901, 18666, 9892, 14913, 2771, 9256, 12436, 7023, 11058, 7551, 14670, 581, 5532, 11723, 5845, 13539, 18004, 6331]
923	1275343200000	[11778, 5972, 6073, 13338, 5790, 1127, 731, 8675, 4307, 4648, 18712, 16271, 5462, 13978, 2411, 7277, 17379, 15206, 2320, 12952, 17716, 9901, 15180, 13541, 10410]
211	1122847200000	[13529, 7520, 9673, 16695, 6004, 14184, 11146, 6128, 4985, 8677, 581, 10885, 15675, 10867, 7741, 1418, 443, 6493, 7512, 9944, 3449, 13802, 3426, 18671, 12104]
1741	1146434400000	[7507, 2679, 17631, 9687, 12433, 15269, 8002, 12828, 12369, 10833, 17655, 4911, 9279, 1821, 4230, 14576, 18208, 6787, 6533, 2643, 6717, 4413, 8873, 5885, 5135]
440	1288566000000	[1464, 1807, 12104, 4184, 10968, 11875, 6961, 16899, 8431, 6797, 2778, 14529, 6636, 10178, 12710, 8676, 3744, 10901, 8076, 10300, 16582, 11581, 14952, 17181, 15036]
509	1272664800000	[3450, 3471, 4745, 11722, 2132, 4947, 1407, 2149, 1615, 12205, 17627, 15597, 2358, 11243, 10161, 374, 1835, 870, 1983, 4264, 14091, 2048, 8099, 769, 9892]
1661	1164927600000	[5789, 1233, 2659, 1764, 12976, 1868, 7228, 1896, 352, 11764, 9513, 1720, 9299, 16202, 3444, 14595, 17700, 18647, 13274, 10820, 6298, 2769, 11987, 4799, 14690]
1741	1146434400000	[578, 8516, 14692, 15310, 13899, 14955, 4198, 2600, 11597, 8161, 1316, 3491, 17886, 10147, 17124, 5534, 12379, 11122, 3856, 7933, 3250, 3046, 4508, 3831, 17189]
703	1288566000000	[9926, 17993, 16678, 6967, 18082, 10842, 14578, 3145, 16555, 3735, 12392, 13357, 439, 9214, 7104, 767, 4619, 16701, 7528, 2344, 7395, 17494, 14897, 7960, 18032]
148	1201820400000	[4690, 2179, 1302, 8552, 319, 15469, 2244, 12510, 9256, 17013, 8182, 1946, 953, 2481, 10203, 6463, 6759, 3125, 7157, 10549, 904, 11428, 5960, 15863, 15050]
1741	1170284400000	[5542, 10761, 9155, 11181, 1747, 7431, 15267, 3882, 15688, 18330, 8343, 14726, 8336, 2733, 16369, 3668, 4196, 10034, 17928, 11884, 17671, 4198, 3241, 14032, 7699]
138	1220220000000	[7845, 1736, 2426, 8051, 3017, 15206, 6529, 17659, 6233, 13545, 3588, 4115, 2390, 17496, 4110, 855, 1713, 6795, 7823, 12512, 14942, 2070, 11921, 1181, 271]
756	1304607127079	[321, 17571, 12121, 537, 10370, 8526, 14217, 17438, 1354, 9563, 16591, 13460, 11845, 7685, 9707, 17458, 8210, 5793, 3747, 8100, 8454, 3081, 15201, 17199, 14890]
1672	1291158000000	[1428, 1627, 16732, 5493, 4690, 5241, 12511, 15733, 8859, 18663, 13314, 16835, 4055, 10162, 2150, 5497, 9190, 12800, 1172, 5854, 4075, 8020, 2798, 18526, 1025]
1062	1267398000000	[5110, 6875, 18174, 5005, 2886, 1789, 15979, 5423, 6792, 8295, 7348, 13377, 9533, 17830, 5434, 924, 8975, 7329, 3376, 204, 14651, 18410, 3789, 1369, 17289]
703	1272664800000	[12935, 17520, 8563, 4388, 6453, 15696, 4873, 16405, 5604, 15487, 9911, 14080, 10047, 17398, 1316, 3080, 18539, 11963, 7082, 17854, 6753, 13678, 12823, 662, 130]
1741	1164927600000	[632, 11672, 5797, 1093, 4394, 849, 15635, 9358, 10465, 6278, 10194, 5458, 8573, 408, 4242, 5084, 1508, 13738, 4315, 9187, 2771, 7886, 12105, 15863, 5426]
1840	1288566000000	[344, 11442, 14317, 1503, 4666, 5192, 18638, 3902, 14599, 14261, 7851, 5767, 10379, 7006, 18544, 16412, 10555, 108, 9965, 17985, 14601, 4435, 1297, 17045, 1689]
47	1264978800000	[6459, 2622, 3318, 11182, 8324, 5980, 462, 9614, 11549, 1101, 14235, 13301, 8408, 10454, 3613, 3760, 1020, 2685, 9540, 7547, 7668, 13649, 1304, 13942, 8904]
1691	1180648800000	[4883, 6907, 697, 12366, 15643, 2033, 7380, 17227, 11338, 6278, 7685, 8583, 10095, 268, 18542, 7681, 13397, 18208, 7905, 1606, 3897, 14096, 16003, 7130, 10142]
1889	1283292000000	[155, 1738, 15375, 3840, 17891, 4696, 3928, 6469, 3794, 4156, 3590, 13525, 16113, 9499, 10147, 1204, 10001, 11019, 6651, 9459, 8132, 3983, 8088, 16766, 1238]
514	1275343200000	[2136, 12105, 3050, 8756, 13184, 3614, 2909, 2338, 9960, 4465, 7618, 2796, 13452, 8533, 4337, 15871, 11298, 6147, 18031, 16664, 6883, 2501, 10524, 2397, 16206]
1668	1280613600000	[18288, 18390, 17571, 14955, 7318, 12044, 10718, 7268, 10975, 4085, 9646, 2811, 11139, 3825, 13337, 12228, 476, 1574, 3779, 498, 15586, 767, 1424, 12027, 17149]
1741	1207000800000	[8665, 16021, 16971, 16794, 13598, 12567, 9444, 15143, 9267, 12168, 6994, 12773, 9193, 398, 9000, 2001, 10891, 5443, 16562, 8935, 10797, 9265, 8481, 484, 14787]
212	1235862000000	[198, 16224, 12644, 18607, 3474, 6296, 5966, 14730, 17175, 2934, 10910, 9155, 4549, 10214, 5152, 3879, 15034, 13180, 11801, 5733, 9495, 15771, 13658, 5018, 9424]
1109	1170284400000	[360, 3555, 7206, 15196, 12807, 9427, 15050, 18203, 7074, 3884, 56, 1305, 1636, 16305, 11829, 7871, 1880, 12998, 486, 13688, 1427, 11674, 1579, 11782, 10616]
495	1293836400000	[433, 10899, 6295, 6191, 3316, 15534, 1307, 5256, 16895, 10380, 3354, 2051, 16253, 4263, 5437, 15993, 17384, 8594, 3593, 7260, 15591, 6704, 14434, 10691, 5258]
87	1212271200000	[9427, 16266, 12457, 2363, 753, 8359, 7562, 2694, 8273, 14721, 8887, 6736, 1680, 17572, 11092, 13324, 12496, 1986, 4680, 11650, 9738, 17344, 5069, 7537, 920]
100	1267398000000	[2660, 3833, 1470, 544, 18041, 10619, 14852, 2190, 14257, 994, 638, 8591, 7410, 4253, 13273, 2965, 617, 13434, 11614, 13472, 17209, 17482, 5004, 1382, 13712]
1429	1167606000000	[436, 2154, 17375, 16604, 6392, 2369, 18611, 12219, 10391, 15724, 3681, 3690, 2038, 15453, 18538, 7316, 1274, 8708, 18115, 18117, 2843, 12047, 5971, 6558, 8161]
1279	1249077600000	[1854, 9436, 12429, 11784, 1155, 14618, 689, 43, 4302, 3673, 18173, 13340, 4059, 7543, 4732, 927, 15044, 11062, 17846, 17883, 8692, 17467, 2266, 11753, 10287]
1661	1172703600000	[2265, 1310, 10455, 12394, 4954, 11536, 7898, 3221, 14599, 17820, 12364, 3604, 15687, 3669, 2807, 4850, 967, 17392, 4970, 17125, 668, 5573, 14106, 6987, 10020]
1889	1293836400000	[3460, 16141, 18390, 2418, 9699, 2175, 9671, 16663, 13533, 6264, 3335, 14306, 694, 6215, 2580, 7413, 15642, 899, 14645, 442, 14622, 17469, 12197, 18327, 2862]
658	1235862000000	[349, 2469, 489, 3074, 3252, 12915, 15538, 7217, 15708, 609, 7633, 6217, 386, 12319, 16373, 17104, 3426, 2684, 8586, 18422, 14162, 4037, 7182, 4706, 570]
41	1291158000000	[18040, 1958, 9643, 18266, 1934, 3784, 8876, 16089, 8989, 13362, 5309, 498, 10922, 16156, 10403, 9319, 12376, 15686, 17166, 16818, 15237, 7810, 1515, 17480, 10129]
546	1217541600000	[333, 16633, 893, 2226, 8351, 10722, 12619, 2277, 4916, 15967, 12506, 4383, 15036, 13522, 16481, 6155, 9611, 2617, 12836, 13431, 7515, 13461, 11919, 12755, 17700]
787	1304697781229	[2624, 16667, 7038, 5744, 14502, 2298, 10615, 8887, 14755, 2337, 2, 18400, 5718, 1383, 2659, 16215, 18243, 2993, 14654, 2434, 16299, 2569, 13395, 17232, 1791]
945	1185919200000	[2567, 14063, 8093, 6241, 11597, 9320, 4719, 13787, 13736, 3135, 5317, 4009, 5456, 7819, 13439, 12174, 17324, 12795, 8401, 3335, 8493, 13017, 11624, 12680, 9120]
509	1220220000000	[1085, 10089, 11098, 1131, 2836, 8730, 656, 3351, 11405, 1654, 5573, 18442, 17059, 6653, 11849, 6489, 18177, 15821, 1274, 14647, 508, 493, 15324, 2151, 7345]
1668	1270072800000	[251, 5781, 15784, 17978, 11106, 10478, 5210, 15608, 10756, 12955, 11602, 1834, 810, 18543, 5038, 10996, 2853, 14721, 2353, 15182, 16332, 7003, 4201, 2308, 2840]
945	1209592800000	[601, 9230, 14215, 16209, 2046, 5059, 10978, 2079, 11426, 11671, 17500, 1611, 18039, 6191, 5809, 2475, 4785, 331, 5743, 9183, 1343, 7417, 13390, 7515, 17398]
1510	1251756000000	[592, 18327, 11772, 11391, 18087, 3245, 5030, 8554, 10195, 10981, 7193, 6717, 301, 7458, 10610, 7675, 6376, 16546, 6780, 7293, 16977, 1894, 4361, 913, 6703]
923	1264978800000	[251, 1133, 8044, 3431, 15335, 4565, 1542, 17760, 7183, 1253, 2537, 7845, 3333, 12360, 12453, 1337, 6818, 7198, 12585, 10298, 16910, 14127, 3695, 14588, 11283]
257	1212271200000	[8, 13817, 400, 3454, 14960, 15728, 12070, 7695, 7418, 8696, 2419, 16692, 13700, 4836, 2098, 4073, 15649, 10675, 3150, 13344, 1616, 2076, 1067, 8503, 9829]
356	1293836400000	[614, 6969, 1931, 385, 2493, 1925, 10406, 3147, 17644, 8377, 636, 748, 10883, 2622, 5936, 11451, 14678, 5338, 1533, 9868, 12658, 5562, 16492, 8592, 11253]
945	1185919200000	[712, 3370, 5076, 73, 4104, 3197, 10032, 7648, 14450, 16401, 6363, 9384, 13618, 9129, 18553, 3714, 6756, 18443, 7086, 498, 438, 7294, 9845, 1901, 4946]
211	1122847200000	[3299, 4455, 3003, 10340, 6545, 955, 7564, 15964, 407, 3086, 18527, 8191, 5219, 12154, 8130, 11191, 1626, 831, 15691, 15261, 968, 5259, 4708, 5695, 512]
1602	1285884000000	[13182, 8294, 17825, 16365, 13757, 7713, 9971, 7946, 3190, 5363, 783, 11938, 5517, 3253, 2291, 14356, 188, 17467, 12776, 7213, 13534, 3946, 12787, 11224, 11423]
211	1122847200000	[9469, 14056, 12076, 14957, 14941, 6313, 5072, 3982, 1280, 2680, 3777, 8626, 2473, 7760, 5871, 12209, 15774, 17114, 7913, 5514, 5162, 11295, 15422, 4970, 1235]
506	1204326000000	[5432, 2915, 5501, 1039, 929, 15173, 1600, 2611, 174, 11043, 4205, 8334, 1499, 9966, 14768, 3299, 6303, 1135, 16322, 16167, 10883, 10887, 8763, 5537, 14349]
852	1204326000000	[306, 15166, 1674, 18269, 2728, 14060, 13089, 14461, 3491, 11559, 959, 8575, 13813, 14051, 8048, 6597, 1890, 18387, 8060, 14548, 3219, 10435, 2778, 3770, 4377]
522	1304603616999	[67, 821, 1802, 11572, 11321, 14194, 2553, 13742, 1706, 3382, 5053, 15209, 8700, 13332, 4265, 8381, 10494, 2137, 7860, 10290, 891, 11063, 883, 10476, 13378]
41	1285884000000	[8178, 5928, 1403, 3055, 11484, 16910, 3478, 6131, 3788, 4137, 10395, 3129, 15090, 8151, 356, 13002, 11583, 6650, 12626, 4828, 15640, 2506, 15873, 11451, 17478]
1661	1172703600000	[285, 13190, 6803, 17412, 11115, 15696, 18278, 14129, 3129, 6872, 3173, 2536, 16110, 11592, 6554, 18152, 677, 8657, 1029, 15177, 15952, 9402, 493, 13940, 6168]
1541	1233442800000	[13179, 850, 324, 5971, 3393, 3182, 10569, 9317, 11682, 3344, 175, 2831, 1277, 3295, 10016, 13050, 430, 9363, 16595, 5885, 17520, 10798, 1147, 12279, 15751]
87	1235862000000	[1459, 16328, 5430, 13364, 8371, 3559, 6958, 12812, 18070, 16253, 8724, 18577, 16711, 13663, 10847, 6774, 14926, 14238, 10745, 2899, 16373, 10513, 6798, 4877, 2836]
1510	1257030000000	[3988, 1411, 7542, 8311, 12585, 17050, 4558, 7930, 12946, 4090, 10414, 1684, 14549, 9818, 13460, 1123, 15272, 7502, 6615, 1296, 10384, 1309, 10890, 9169, 13151]
1510	1254348000000	[1104, 4800, 11517, 7886, 16582, 3588, 8599, 13371, 12726, 4522, 3513, 9259, 11682, 7351, 2945, 10571, 2048, 255, 4147, 246, 7322, 16716, 13460, 10077, 16454]
46	1283292000000	[283, 8079, 9279, 17619, 13935, 18525, 3800, 5530, 2362, 18332, 1210, 3539, 5505, 7131, 13525, 10598, 9055, 16749, 2501, 15635, 861, 14660, 11959, 3732, 14156]
923	1257030000000	[265, 11969, 16328, 3250, 17212, 66, 249, 14389, 12376, 15433, 13397, 8880, 3243, 9103, 874, 6678, 18204, 17120, 5770, 2871, 16234, 11724, 2491, 14699, 13130]
931	1262300400000	[8268, 17078, 18535, 14963, 10563, 17218, 3021, 5709, 18531, 1074, 9975, 1763, 13839, 14846, 389, 7276, 4004, 6687, 12600, 1910, 6075, 12618, 2298, 5963, 888]
509	1212271200000	[11589, 6293, 9359, 6312, 12956, 369, 9877, 11953, 8318, 10525, 17428, 2609, 16010, 2676, 11214, 5028, 8417, 15360, 12921, 44, 4731, 14092, 15255, 8291, 5569]
1216	1264978800000	[9456, 11903, 17428, 14103, 1371, 9766, 13038, 8287, 11749, 17951, 17624, 2653, 27, 6600, 15694, 10983, 12977, 12096, 16265, 11132, 10127, 13139, 3799, 6309, 578]
1510	1254348000000	[6189, 30, 2889, 17083, 3672, 13450, 958, 6777, 17726, 2660, 17326, 8673, 17601, 8682, 3473, 9370, 6089, 16516, 13988, 18088, 6288, 9835, 1821, 15498, 18237]
1668	1283292000000	[1772, 16956, 5217, 8308, 8808, 4821, 15776, 11118, 9007, 3231, 6214, 14946, 7635, 17712, 445, 12289, 7680, 15636, 17744, 12369, 16012, 4852, 2134, 7819, 5056]
923	1283292000000	[889, 13228, 6296, 2796, 3562, 492, 927, 4303, 17696, 13094, 6390, 10672, 210, 8073, 800, 2923, 13838, 3216, 3248, 12846, 16030, 8995, 6012, 3489, 11424]
1050	1122847200000	[159, 3948, 4507, 3464, 7455, 3071, 16521, 4573, 8300, 6200, 10766, 4568, 3998, 10119, 5532, 9445, 13589, 7005, 2165, 15899, 15952, 5006, 1688, 13588, 1462]
923	1275343200000	[2468, 7905, 7692, 1885, 18071, 12480, 10627, 17135, 11087, 14097, 10198, 3534, 15941, 2640, 11124, 11396, 4934, 74, 12658, 3776, 5325, 11510, 4384, 4944, 8711]
395	1209592800000	[288, 13540, 5431, 8328, 3302, 12487, 1155, 421, 667, 3648, 7260, 18402, 4346, 5493, 6119, 5296, 1271, 3702, 1873, 18593, 334, 9869, 3805, 9420, 5760]
1741	1162335600000	[9576, 12504, 5365, 6293, 14069, 818, 8062, 16179, 8678, 17854, 18582, 13440, 15145, 3634, 6221, 13409, 15863, 8847, 11461, 1450, 12579, 6169, 12740, 7041, 14110]
495	1304603064678	[3156, 8921, 18396, 6894, 10691, 487, 4692, 10647, 14532, 18158, 3102, 11549, 10142, 1308, 1042, 4385, 15866, 4327, 17972, 11198, 462, 11578, 934, 9068, 10220]
1125	1164927600000	[55, 697, 14617, 3587, 15315, 12031, 2617, 7060, 17801, 3374, 14056, 7795, 12435, 9197, 8774, 17215, 1217, 13529, 1299, 15564, 4115, 3569, 16007, 7442, 1629]
1856	1217541600000	[525, 13500, 7909, 4107, 13480, 2034, 7458, 10582, 6032, 7349, 1487, 676, 8548, 18551, 10840, 14135, 262, 4246, 6878, 12504, 6343, 13709, 2667, 7959, 8255]
509	1267398000000	[14299, 18225, 7569, 15954, 14056, 16208, 2490, 4024, 12195, 12939, 18741, 17310, 14666, 11313, 7640, 41, 9162, 18194, 9190, 9999, 10089, 10741, 5558, 10512, 18039]
212	1280613600000	[3549, 13253, 5484, 2922, 7337, 4030, 4524, 17392, 1678, 9216, 4912, 5137, 15723, 2778, 12194, 10075, 2798, 7874, 14265, 8301, 11107, 2844, 11558, 12444, 18530]
212	1257030000000	[2964, 1784, 3832, 4820, 1096, 15379, 1095, 10738, 1083, 16234, 12733, 794, 17965, 17203, 5201, 8046, 396, 1225, 12292, 362, 12783, 17484, 9698, 4249, 1991]
87	1238536800000	[4520, 7301, 11288, 15599, 8056, 5247, 7128, 6287, 17538, 6302, 8060, 5338, 12303, 16647, 2655, 6667, 9530, 17759, 960, 6089, 5176, 1755, 12010, 14726, 14378]
1551	1201820400000	[9585, 15947, 1280, 4759, 13582, 15636, 6922, 9434, 13956, 6076, 8365, 16125, 10556, 1443, 1407, 2657, 11169, 7862, 8067, 793, 5160, 4787, 7524, 7539, 18425]
1429	1167606000000	[154, 3670, 10798, 16945, 16010, 11208, 6130, 1410, 12450, 5456, 14516, 18033, 14579, 1406, 10895, 17211, 2022, 11725, 13331, 399, 10311, 1020, 308, 4247, 4327]
1109	1172703600000	[3488, 5943, 5503, 18540, 986, 2747, 13173, 8908, 7051, 14488, 11300, 15115, 17045, 6435, 8268, 4872, 5439, 2672, 6615, 828, 5579, 9913, 17469, 1854, 3503]
1668	1283292000000	[734, 17467, 5501, 6773, 12826, 15640, 12348, 4845, 16634, 9133, 2580, 13033, 1890, 11749, 16823, 6064, 9418, 1875, 3555, 9335, 269, 18387, 12735, 18260, 3129]
923	1298934000000	[16723, 16264, 14443, 11226, 7448, 16322, 1206, 18529, 1313, 3714, 14528, 1668, 15935, 2655, 3225, 3330, 14058, 18548, 2966, 1874, 13427, 12367, 1570, 9010, 2843]
87	1285884000000	[2183, 4912, 6540, 4113, 6440, 7555, 2518, 2955, 1949, 13904, 1334, 2441, 15968, 12023, 9320, 6313, 6064, 5942, 5963, 4914, 14979, 9557, 14560, 7780, 12941]
1216	1220220000000	[418, 13023, 14079, 6183, 16368, 10566, 3298, 17952, 9704, 12307, 792, 17505, 7882, 11763, 2231, 617, 5962, 11110, 13270, 7458, 14251, 7602, 1180, 3896, 18081]
509	1270072800000	[3890, 15254, 5127, 1499, 14204, 2308, 17994, 7525, 1910, 18744, 5292, 1151, 2652, 12485, 14470, 14080, 2774, 1763, 2641, 10114, 16779, 13503, 9700, 13549, 7686]
509	1272664800000	[871, 13930, 14561, 12573, 7045, 3135, 1486, 440, 1996, 11965, 11546, 1316, 10539, 6337, 9645, 6389, 2916, 17458, 694, 7680, 17196, 16030, 6489, 14840, 7]
1298	1241128800000	[461, 6606, 15529, 3910, 1196, 16555, 711, 16913, 8826, 6548, 3963, 3161, 6846, 4134, 9742, 11043, 12935, 10118, 4652, 2749, 2578, 2075, 3706, 15391, 18663]
506	1196463600000	[2848, 3936, 12329, 7530, 12745, 13497, 14755, 3670, 11080, 18424, 9598, 935, 14306, 6576, 13217, 5165, 2621, 6992, 4000, 15420, 5681, 1763, 815, 3101, 1705]
100	1267398000000	[301, 9454, 2269, 14620, 4183, 5488, 2210, 5359, 5456, 3878, 1088, 6526, 14987, 14906, 14439, 11544, 13469, 2189, 16671, 13272, 504, 9766, 8498, 11736, 2373]
509	1277935200000	[869, 12205, 17569, 17164, 2742, 16089, 7179, 1389, 18709, 5327, 590, 8881, 155, 7420, 11567, 12866, 2158, 1892, 6175, 1351, 10822, 8550, 2113, 9160, 17903]
495	1285884000000	[2411, 3497, 3307, 970, 4589, 5704, 17379, 521, 1815, 18699, 4576, 6263, 9765, 8068, 8682, 4022, 12912, 18684, 9317, 10520, 17388, 8828, 3296, 6572, 13]
440	1285884000000	[97, 3004, 6121, 9565, 15477, 14303, 1329, 11169, 866, 9713, 10656, 4394, 3773, 10802, 15214, 2575, 7073, 9773, 18158, 1055, 10741, 15085, 12119, 4971, 13127]
315	1243807200000	[8910, 1333, 10224, 13258, 2072, 15784, 18039, 11745, 13710, 14623, 1919, 18341, 9337, 10973, 5488, 11663, 10209, 3512, 9896, 1379, 2672, 18032, 1426, 1178, 8696]
1710	1201820400000	[322, 10553, 11842, 17985, 203, 10440, 8710, 15730, 2373, 16694, 6451, 15213, 17895, 18689, 2753, 5579, 6579, 15544, 6504, 798, 5000, 12633, 1977, 12401, 8731]
212	1264978800000	[4609, 12627, 17062, 947, 3183, 2543, 2602, 6665, 9992, 15757, 17948, 328, 17717, 9217, 1296, 10891, 6408, 13836, 1710, 6086, 3931, 17695, 18509, 13213, 1078]
308	1225494000000	[288, 5157, 4318, 11544, 9416, 17970, 1651, 13744, 18053, 488, 11035, 11001, 16400, 89, 10583, 7177, 6203, 2417, 12987, 18371, 7472, 4728, 6556, 6667, 4729]
1510	1254348000000	[1633, 6774, 10715, 7487, 15329, 276, 259, 11741, 5124, 3688, 14154, 4494, 11300, 3123, 9861, 18249, 5711, 456, 8295, 4118, 6404, 2792, 4148, 1208, 15423]
923	1254348000000	[11769, 13809, 17818, 482, 1308, 10338, 1805, 4927, 14578, 16714, 11338, 13000, 9672, 14764, 9973, 5487, 8933, 6129, 9843, 24, 4352, 1844, 1001, 6566, 4011]
1741	1162335600000	[234, 18073, 5297, 10225, 7337, 15065, 8172, 4828, 18254, 18444, 13611, 56, 14337, 10213, 3016, 12064, 2154, 16246, 8130, 6278, 2611, 10142, 18318, 3376, 16374]
509	1277935200000	[10214, 15236, 1350, 7662, 9067, 7177, 5668, 14200, 10620, 5814, 11635, 192, 7678, 3586, 1542, 12802, 7079, 4601, 6983, 3110, 17503, 86, 8241, 7819, 12846]
495	1293836400000	[11139, 11777, 16068, 14873, 12793, 11965, 1075, 17904, 10217, 248, 14752, 9983, 11090, 332, 3071, 2947, 16706, 14087, 15164, 13890, 10057, 13225, 6556, 9706, 6615]
402	1122847200000	[11339, 554, 960, 6667, 9988, 14285, 8380, 8728, 10071, 17710, 5154, 7100, 456, 2745, 713, 4784, 9383, 14640, 7336, 4246, 7287, 14156, 2157, 14067, 7581]
87	1285884000000	[8372, 1852, 9262, 4171, 9293, 6126, 13833, 4002, 6544, 16500, 12148, 9627, 4839, 7084, 5911, 13661, 4691, 5041, 1538, 3455, 2344, 7566, 7526, 4365, 14536]
1868	1275343200000	[2390, 10887, 4137, 13452, 9534, 18579, 15575, 6014, 1806, 7088, 9321, 2076, 6905, 9796, 4423, 8680, 3227, 1890, 4472, 11303, 2691, 5048, 718, 2125, 1870]
1062	1280613600000	[12798, 7357, 4268, 5240, 13526, 7673, 11286, 10953, 8141, 1382, 689, 11477, 4361, 8495, 3717, 3590, 137, 7902, 9720, 6809, 3796, 871, 1865, 15592, 3986]
41	1283292000000	[167, 17521, 13460, 15755, 2214, 10188, 13517, 141, 1401, 11485, 9810, 3765, 1349, 3674, 8358, 17184, 9678, 6075, 4018, 15991, 6765, 850, 2586, 18074, 8474]
1668	1277935200000	[9684, 10650, 14356, 15460, 1260, 5854, 12447, 14363, 658, 12138, 4530, 4289, 14567, 3788, 3087, 14489, 14329, 16500, 24, 17229, 4940, 510, 2021, 4254, 7592]
1080	1212271200000	[1046, 5196, 12450, 11466, 15750, 13683, 12774, 17662, 3271, 4792, 9039, 1790, 7298, 2572, 10728, 1692, 3439, 17063, 1403, 5781, 17350, 17167, 15772, 11616, 662]
509	1214863200000	[14937, 12361, 13991, 763, 12201, 13004, 2146, 9833, 7870, 1317, 6571, 13631, 9608, 4357, 3396, 4292, 4107, 3944, 13498, 6144, 3482, 15783, 14002, 7591, 11900]
1216	1225494000000	[1384, 17730, 18004, 15878, 9462, 4975, 10005, 10472, 17374, 9093, 2954, 15454, 15538, 844, 4564, 12585, 11646, 10545, 2360, 7008, 5718, 17833, 17294, 443, 13332]
434	1246399200000	[1400, 442, 3182, 11207, 4894, 6574, 12314, 9479, 2397, 306, 6585, 16264, 14911, 8788, 275, 17284, 5975, 8318, 18714, 4257, 14728, 10308, 17801, 13501, 1120]
1344	1241128800000	[2600, 2828, 223, 1076, 1870, 1105, 7091, 18709, 13393, 7509, 6763, 15252, 50, 15103, 615, 2422, 10035, 12599, 15476, 12152, 13842, 9132, 12788, 10171, 10321]
87	1288566000000	[9433, 7003, 7166, 6347, 134, 10415, 11053, 3874, 255, 12397, 8412, 12120, 17013, 6034, 7791, 15774, 11787, 5967, 4277, 1386, 1325, 11953, 18653, 11811, 8805]
460	1233442800000	[163, 10412, 18611, 5649, 14466, 16859, 8205, 1586, 454, 2203, 11017, 14120, 8767, 14561, 440, 17525, 18511, 5427, 1961, 7470, 16698, 12457, 17673, 86, 7701]
1429	1191189600000	[15433, 15821, 10745, 1341, 980, 6717, 11465, 5845, 7119, 12057, 9631, 11350, 5235, 2397, 7634, 6654, 17175, 13843, 16002, 190, 14156, 9492, 1537, 12336, 7358]
658	1238536800000	[313, 6401, 3015, 681, 1094, 8763, 3518, 17713, 12081, 8403, 2280, 15482, 10395, 17134, 15386, 9929, 5233, 1619, 4590, 6011, 15263, 7155, 3034, 14827, 3053]
45	1280613600000	[190, 9434, 524, 1781, 8859, 11166, 541, 17405, 13002, 3965, 8901, 8836, 16657, 18050, 15986, 2974, 2630, 7859, 11229, 9026, 7003, 17050, 17125, 2133, 1164]
1115	1264978800000	[14241, 14093, 17650, 6896, 902, 15974, 4179, 7659, 17604, 10300, 10321, 12811, 12946, 1453, 13710, 1036, 12343, 13967, 16564, 4467, 15916, 12867, 14979, 9369, 18249]
923	1296514800000	[2554, 10157, 1954, 4355, 1435, 10560, 11038, 6790, 14873, 5728, 4639, 6626, 13439, 12033, 11537, 8530, 13158, 16013, 6642, 9582, 2574, 17727, 7527, 17894, 13904]
1741	1146434400000	[3792, 15757, 10577, 7029, 6537, 8409, 7123, 13945, 8960, 1809, 880, 12947, 2043, 16195, 12759, 155, 6143, 13638, 18308, 11756, 8929, 5326, 2981, 16614, 6797]
132	1175378400000	[325, 3992, 16911, 1271, 17238, 7328, 12336, 652, 11302, 9519, 10102, 15738, 1401, 9833, 14566, 16749, 1904, 15922, 12651, 15345, 414, 9635, 6410, 6766, 9779]
